name,num_handles,num_threads,nice,memory_percent,cpu_percent,pid,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms,label
AggregatorHost.exe,126,5,,0.0877905349309525,0.0,5024,3,0,135,0,0.171875,0.3125,1060,0,7.19140625,2.296875,benign
svchost.exe,443,5,,0.3845425712564919,0.0,5108,161,72,344876,126983,0.453125,0.53125,94,0,31.5,7.0390625,benign
svchost.exe,250,8,,0.1145425664878588,0.0,5152,1,0,63942,0,0.046875,0.15625,568,0,9.3828125,4.28125,benign
svchost.exe,128,2,,0.0695743565802606,0.0,5156,0,0,0,0,0.0,0.03125,41,0,5.69921875,1.390625,benign
svchost.exe,768,16,,0.3181631988372165,0.0,5276,35,96,3200818,831368,0.671875,1.21875,6566,0,26.0625,19.38671875,benign
svchost.exe,287,4,32.0,0.2452984854344487,0.0,5352,2,0,2734,0,0.71875,0.53125,6994,0,20.09375,3.734375,benign
NisSrv.exe,206,3,,0.1294207016852826,0.0,5648,0,0,0,0,0.078125,0.046875,384,0,10.6015625,4.125,benign
msedge.exe,292,11,32.0,0.2424373055887903,0.0,5716,19739,19864,89212,109344,2.203125,2.03125,41285,0,19.859375,8.66015625,benign
svchost.exe,374,8,,0.2663758436307991,0.0,5928,5,1,103892,4096,0.21875,0.375,98,0,21.8203125,5.60546875,benign
OneDrive.Sync.Service.exe,482,16,16384.0,0.0112062877288288,0.0,5960,268,784,1046288,378429,0.1875,0.4375,1463,0,0.91796875,36.24609375,benign
StartMenuExperienceHost.exe,617,7,32.0,0.7554945382461064,0.0,6124,85,746,281930,162946,0.859375,0.8125,3941,0,61.88671875,19.96484375,benign
SearchApp.exe,1502,49,32.0,3.075291470775193,0.0,6324,12562,3756,67186528,37150872,11.375,7.1875,34875,0,251.9140625,171.30078125,benign
svchost.exe,562,4,32.0,0.3348057282727963,0.0,6456,672,1262,14822185,47257148,3.484375,3.484375,2263,0,27.42578125,8.4921875,benign
audiodg.exe,196,5,32.0,0.1555051246115352,0.0,6464,1,0,8783,0,4.046875,3.046875,34247,0,12.73828125,7.0625,benign
RuntimeBroker.exe,338,4,32.0,0.3193553571062408,0.0,6480,2450,6,902652,96,0.65625,1.109375,196,0,26.16015625,8.96875,benign
Code.exe,1041,55,32.0,1.256487129220896,0.0,6496,71404,43341,72128380,40959810,30.328125,37.015625,486399,0,102.92578125,102.5078125,benign
RuntimeBroker.exe,570,9,32.0,0.4905492845381364,0.0,6588,2415,3,1252550,408,1.265625,2.21875,4863,0,40.18359375,12.2265625,benign
Code.exe,499,16,32.0,3.8126175170013687,0.0,6684,355275,225556,190691047,4770405320,396.71875,272.0625,1886254,0,312.3125,282.22265625,benign
svchost.exe,212,5,,0.0879812802539964,0.0,6736,1,0,4549,0,0.03125,0.109375,84,0,7.20703125,1.83984375,benign
powershell.exe,627,9,32.0,0.6334652178287746,0.0,7008,145,157,483945,2665,2.734375,2.28125,5979,0,51.890625,57.41796875,benign
Code.exe,331,15,32.0,0.5208777909021157,0.0,7124,718,1531,1377601,298893,0.375,0.53125,3879,0,42.66796875,12.98828125,benign
msedge.exe,214,7,32.0,0.0884581435616062,0.0,7180,127,100,10568,1200,0.0,0.046875,366,0,7.24609375,2.12109375,benign
Code.exe,337,22,32.0,1.093304505356844,0.0,7284,2973,1452,25840847,6283556,2.828125,1.640625,42012,0,89.55859375,86.30078125,benign
msedge.exe,352,19,32768.0,0.739710362764224,0.0,7360,51980,46826,126742994,5949536,27.84375,25.984375,161241,0,60.59375,25.7734375,benign
msedge.exe,376,17,32.0,0.6957435658026062,0.0,7368,59194,116509,55609342,86670028,11.4375,11.828125,126338,0,56.9921875,31.97265625,benign
msedge.exe,205,11,32.0,0.2260808941377763,0.0,7484,3841,6537,13263142,11488996,0.84375,1.375,20064,0,18.51953125,9.4453125,benign
msedge.exe,466,18,64.0,1.9846097136102032,0.0,7700,8374,11943,13129366,22445303,14.25,5.3125,64765,0,162.5703125,117.1875,benign
Code.exe,315,24,32.0,1.0547739501019773,0.0,7876,126,1807,1225551,7788432,3.5625,3.578125,107222,0,86.40234375,85.88671875,benign
SecurityHealthSystray.exe,167,1,32.0,0.1071988715506688,0.0,7884,1,0,5300,0,0.015625,0.109375,339,0,8.78125,1.66796875,benign
msedge.exe,519,17,64.0,1.6683539680034258,0.0,8144,11031,13381,6429323,32086829,5.1875,2.546875,57429,0,136.6640625,83.65234375,benign
SecurityHealthService.exe,396,6,,0.1840692367373584,0.0,8152,1,1,8480,4096,0.328125,0.515625,1999,0,15.078125,4.7109375,benign
TextInputHost.exe,548,9,32.0,0.449682099075982,0.0,8168,1,0,512,0,1.59375,1.96875,58243,0,36.8359375,8.9140625,benign
OneDrive.exe,878,21,32.0,1.1196750462676626,0.0,8256,235,2815,4957036,971888,1.359375,1.8125,6527,0,91.71875,50.96875,benign
msedgewebview2.exe,566,19,64.0,2.503770796604924,0.0,8292,18321,13785,17880764,113035356,39.03125,16.453125,131283,0,205.09765625,151.37109375,benign
svchost.exe,278,1,,0.1470646440668429,0.0,8336,3,0,10881,0,0.046875,0.109375,30,0,12.046875,2.51953125,benign
dllhost.exe,241,5,32.0,0.146730839751516,0.0,8532,129,126,8350740,1699840,0.03125,0.15625,557,0,12.01953125,3.56640625,benign
svchost.exe,207,5,,0.1361921606533409,0.0,8616,7,0,7542,0,0.078125,0.21875,379,0,11.15625,2.546875,benign
msedge.exe,294,16,64.0,1.2108989970134052,0.0,8728,1639,2529,3358554,3138158,2.21875,0.796875,13908,0,99.19140625,58.77734375,benign
powershell.exe,803,13,32.0,0.906612520427632,0.0,8800,160,806,573782,11500,3.640625,3.4375,29259,0,74.265625,62.7265625,benign
Code.exe,380,29,32.0,1.20183859416882,0.0,8820,4519,6415,2276231,22532733,4.390625,5.875,83031,0,98.44921875,121.609375,benign
Discord.exe,323,17,32768.0,0.737945968526068,0.0,8904,5083,4946,17635356,662584,2.296875,8.28125,20997,0,60.44921875,19.09375,benign
Code.exe,348,22,32.0,1.7858530869984652,0.0,8996,17393,25279,28295117,109884058,7.703125,5.6875,99108,0,146.2890625,184.41015625,benign
Discord.exe,1093,54,32.0,1.2143324128281952,0.0,9052,12370,11107,42798134,74320854,8.65625,17.625,218971,0,99.47265625,108.98828125,benign
svchost.exe,399,9,,0.2118226812402451,0.0,9072,50,12,3196653,2770563,1.0625,2.140625,10813,0,17.3515625,5.81640625,benign
Code.exe,322,17,32768.0,1.0832903758970396,0.0,9088,272917,275348,4771641930,30918648,119.5,770.984375,2694262,0,88.73828125,111.1953125,benign
msedge.exe,367,17,64.0,0.9512469260199032,0.0,9184,1415,2444,1104041,2094500,1.109375,1.140625,12097,0,77.921875,49.76171875,benign
Discord.exe,332,14,32.0,0.6334175314980137,0.0,9220,5580,11374,13519771,3229441,1.125,1.296875,11184,0,51.88671875,14.4921875,benign
msedgewebview2.exe,344,25,32768.0,0.6852048867044311,0.0,9340,12875,15565,104387816,1866184,6.859375,22.484375,65764,0,56.12890625,16.2109375,benign
SearchApp.exe,966,23,32.0,1.774980603584963,0.0,9476,5881,4102,22625313,21976463,14.34375,8.546875,21642,0,145.3984375,70.25390625,benign
svchost.exe,176,3,,0.0902225377997622,0.0,9684,1,1,116,160,0.015625,0.046875,42,0,7.390625,1.6171875,benign
msedgewebview2.exe,347,19,32.0,0.4519710429525087,0.0,9768,3260,9505,3268039,10453976,0.953125,1.8125,11966,0,37.0234375,13.046875,benign
conhost.exe,114,5,32.0,0.0749629119562506,0.0,9992,58,109,66,2658,0.015625,0.078125,1994,0,6.140625,1.32421875,benign
Discord.exe,887,42,32.0,3.669940015364536,0.0,10088,11543,12463,150810478,41636548,26.890625,26.28125,309306,0,300.625,308.765625,benign
msedge.exe,438,18,32.0,1.7209996771635407,0.0,10236,31258,31171,6897188,7224026,17.28125,11.0,158520,0,140.9765625,98.25,benign
msedgewebview2.exe,1129,50,32.0,1.3553885792191551,0.0,10340,9035,8554,13006811,11975593,1.375,2.734375,26691,0,111.02734375,37.6640625,benign
Discord.exe,287,7,32.0,0.9603073288644882,0.0,10496,533,621,29536,17832,0.28125,0.3125,2102,0,78.6640625,11.33984375,benign
msedgewebview2.exe,147,9,32.0,0.0911285780842207,0.0,10532,16,8,1988,96,0.0,0.015625,230,0,7.46484375,2.0703125,benign
msedge.exe,489,21,64.0,2.0270028616567086,0.0,10536,45360,170538,19154578,36811747,229.203125,61.09375,594630,0,166.04296875,137.58203125,benign
msedge.exe,343,23,32.0,2.456656701813082,0.0,11224,46447,42445,5499311,10699686,39.515625,12.75,226488,0,201.23828125,146.09765625,benign
svchost.exe,224,8,,0.1224108110634194,0.0,11240,1,0,6025,0,0.09375,0.140625,122,0,10.02734375,3.01171875,benign
python.exe,158,4,32.0,0.1573172051804522,0.0,11420,64,0,7188109,0,0.03125,0.03125,149,0,12.88671875,4.640625,benign
SearchFilterHost.exe,168,4,,0.1028117291206592,0.0,11732,363,0,7414,0,0.046875,0.0,464,0,8.421875,2.07421875,benign
ApplicationFrameHost.exe,275,5,32.0,0.3097704046232851,0.0,12256,10,0,22205,0,0.109375,0.265625,125,0,25.375,4.48046875,benign
SearchProtocolHost.exe,374,7,,0.1329018038308337,0.0,12708,163,2,13545830,248,0.21875,0.3125,4144,0,10.88671875,3.03125,benign
msedge.exe,213,15,64.0,0.3577905396995856,0.0,12796,34,54,65184,34552,0.015625,0.171875,461,0,29.30859375,15.65625,benign
System,2891,130,,0.001764394238156,0.0,4,209,1416,893584,70279163,0.0,190.453125,1531198,0,0.14453125,0.1953125,benign
Registry,0,4,,0.8837707679931256,0.0,108,485,1116,28171776,47124480,0.0,1.796875,2108,0,72.39453125,6.203125,benign
smss.exe,53,2,,0.012541504990136,0.0,352,22,32,13220,7486,0.0,0.234375,851,0,1.02734375,1.05859375,benign
svchost.exe,214,1,,0.1174037463335172,0.0,376,0,0,0,0,0.015625,0.125,32,0,9.6171875,2.22265625,benign
csrss.exe,459,10,,0.061515366681656,0.0,456,202,0,155764,0,0.109375,0.59375,6007,0,5.0390625,1.6953125,benign
wininit.exe,165,1,,0.0802560946707187,0.0,532,2,0,9732,0,0.015625,0.125,231,0,6.57421875,1.359375,benign
csrss.exe,566,12,,0.0660932544347095,0.0,540,45312,0,1421227,0,0.390625,37.421875,557080,0,5.4140625,1.85546875,benign
winlogon.exe,284,5,,0.1254150499013608,0.0,604,3,0,9872,0,0.03125,0.234375,646,0,10.2734375,3.66796875,benign
services.exe,589,6,,0.1054344773125128,0.0,672,27,1,124532,160,0.453125,1.203125,1477,0,8.63671875,4.30859375,benign
lsass.exe,1388,9,,0.2324231761289858,0.0,696,1007,656,85990,114193,0.984375,1.34375,12543,0,19.0390625,7.53515625,benign
dwm.exe,887,24,,0.98243378633758,0.0,720,2,0,109516,0,165.46875,145.125,830276,0,80.4765625,43.12109375,benign
svchost.exe,120,3,,0.0613723076893731,0.0,752,0,0,0,0,0.0,0.03125,49,0,5.02734375,1.265625,benign
svchost.exe,1334,11,,0.3736224015122289,0.0,820,82,1,249856,65536,1.46875,4.046875,8762,0,30.60546875,10.94140625,benign
fontdrvhost.exe,50,5,,0.039865772516174,0.0,840,0,0,0,0,0.0,0.09375,1710,0,3.265625,1.45703125,benign
fontdrvhost.exe,50,5,,0.048926175360759,0.0,848,0,0,0,0,0.03125,0.09375,4208,0,4.0078125,1.6796875,benign
svchost.exe,1120,9,,0.1626103878949203,0.0,944,12,0,6144,0,4.265625,4.671875,10204,0,13.3203125,7.15625,benign
svchost.exe,268,5,,0.0894595565075866,0.0,992,0,0,0,0,0.15625,0.09375,139,0,7.328125,2.23828125,benign
svchost.exe,228,2,,0.1281331707547363,0.0,1076,0,0,0,0,0.03125,0.1875,57,0,10.49609375,2.33984375,benign
svchost.exe,396,6,,0.2021423560957675,0.0,1164,1311,570,70546512,12015480,0.390625,0.875,2144,0,16.55859375,15.21484375,benign
svchost.exe,395,6,,0.1778700137384319,0.0,1172,1,143,6,2944234,0.265625,0.859375,2187,0,14.5703125,5.8984375,benign
svchost.exe,365,11,,0.1555051246115352,0.0,1232,0,0,0,0,0.1875,0.296875,466,0,12.73828125,3.14453125,benign
svchost.exe,161,2,,0.0716725551337434,0.0,1276,0,0,0,0,0.09375,0.375,4245,0,5.87109375,1.47265625,benign
svchost.exe,244,2,,0.1609890526490472,0.0,1300,192,0,4601344,0,0.0625,0.171875,118,0,13.1875,3.1484375,benign
svchost.exe,143,1,,0.0814005666089821,0.0,1428,0,0,0,0,0.09375,0.125,103,0,6.66796875,4.3828125,benign
svchost.exe,240,6,,0.1135888398726393,0.0,1448,0,0,0,0,0.328125,0.609375,690,0,9.3046875,2.52734375,benign
svchost.exe,175,7,,0.0899364198151964,0.0,1492,34,0,714,0,0.03125,0.078125,173,0,7.3671875,2.00390625,benign
svchost.exe,225,3,,0.0710526328338508,0.0,1500,0,0,0,0,0.03125,0.0625,816,0,5.8203125,1.328125,benign
svchost.exe,242,4,,1.049909944364358,0.0,1508,65,175,50519319,11096537,12.984375,15.65625,29758,0,86.00390625,80.05859375,benign
svchost.exe,270,3,,0.1429159332906381,0.0,1540,0,0,0,0,0.046875,0.0625,65,0,11.70703125,2.13671875,benign
msedgewebview2.exe,188,12,32.0,0.2385747127971514,0.0,1568,174,260,2568624,5490180,0.140625,0.09375,963,0,19.54296875,8.76953125,benign
svchost.exe,225,5,,0.0845478644392063,0.0,1612,0,0,0,0,0.046875,0.09375,287,0,6.92578125,2.03125,benign
svchost.exe,127,1,,0.0806375853168065,0.0,1620,0,0,0,0,0.0,0.0625,49,0,6.60546875,1.40625,benign
MemCompression,0,82,,2.8217909364498577,0.0,1632,0,0,0,0,0.0,9.546875,69670,0,231.1484375,0.59375,benign
svchost.exe,179,3,,0.0967555651140156,0.0,1764,108,0,2172,0,0.03125,0.046875,188,0,7.92578125,1.8203125,benign
svchost.exe,394,5,,0.1236506556632048,0.0,1812,1,1,116,160,0.171875,0.875,853,0,10.12890625,3.95703125,benign
svchost.exe,187,2,,0.0898887334844354,0.0,1848,0,0,0,0,0.03125,0.25,189,0,7.36328125,1.73828125,benign
svchost.exe,155,4,,0.0872659852925818,0.0,1876,0,0,0,0,0.53125,0.40625,2220,0,7.1484375,1.8671875,benign
Discord.exe,196,7,32.0,0.3915524618783551,0.0,1904,11,10,6047,120,0.03125,0.046875,116,0,32.07421875,10.2109375,benign
svchost.exe,613,6,,0.1127781722497028,0.0,2012,0,0,0,0,0.359375,0.28125,120,0,9.23828125,2.921875,benign
RuntimeBroker.exe,326,1,32.0,0.3431031498252057,0.0,2020,12,2,147178,248,0.984375,1.609375,103,0,28.10546875,6.3046875,benign
svchost.exe,294,7,,0.0982338413676058,0.0,2076,2,0,824,0,0.09375,0.359375,128,0,8.046875,2.8984375,benign
svchost.exe,211,3,,0.119549631217761,0.0,2100,0,0,0,0,0.015625,0.015625,130,0,9.79296875,2.2890625,benign
svchost.exe,362,4,,0.1060543996124055,0.0,2108,0,0,0,0,0.03125,0.140625,221,0,8.6875,2.1875,benign
svchost.exe,298,9,32.0,0.2075309114717575,0.0,2132,105,814,366831,1678003,0.28125,0.296875,183,0,17.0,4.8828125,benign
svchost.exe,220,3,,0.1577940684880619,0.0,2200,4,0,512,0,0.078125,0.0625,511,0,12.92578125,2.2421875,benign
svchost.exe,179,4,,0.2091999330483916,0.0,2256,98684,711,50499548,244496,6.453125,3.484375,86,0,17.13671875,8.47265625,benign
svchost.exe,177,2,,0.0877428486001916,0.0,2348,0,0,0,0,0.140625,0.296875,154,0,7.1875,1.8203125,benign
conhost.exe,109,5,32.0,0.0723401637643971,0.0,2384,2,2,0,113,0.015625,0.03125,215,0,5.92578125,1.2890625,benign
spoolsv.exe,438,7,,0.150402687220111,0.0,2388,2,2,232,320,0.015625,0.265625,580,0,12.3203125,5.10546875,benign
svchost.exe,406,12,,0.1636594871716617,0.0,2444,1,2,116,32928,0.28125,1.90625,817,0,13.40625,8.90625,benign
svchost.exe,180,3,,0.0913193234072646,0.0,2520,105,74,6452,7524,0.046875,0.015625,42,0,7.48046875,1.83984375,benign
svchost.exe,498,4,32.0,0.4238837941342952,0.0,2712,1117,2928,4588028,6320808,0.9375,0.828125,158,0,34.72265625,8.5390625,benign
svchost.exe,304,8,,0.2036206323493577,0.0,2728,0,0,0,0,0.65625,0.953125,851,0,16.6796875,3.69140625,benign
svchost.exe,352,15,,0.2679971788766722,0.0,2732,226,50,81067912,586404,1.03125,1.359375,4148,0,21.953125,15.4609375,benign
svchost.exe,273,5,,0.148542920320433,0.0,2740,576,66,9200235,248562,0.203125,0.234375,853,0,12.16796875,3.62890625,benign
svchost.exe,363,11,,0.1932250122434654,0.0,2752,12764,6333,104000824,52429744,3.0,1.90625,203,0,15.828125,8.5234375,benign
svchost.exe,676,9,,0.445962565276626,0.0,2768,248,479,19797287,988688,3.109375,2.359375,13732,0,36.53125,20.3828125,benign
MpDefenderCoreService.exe,471,8,,0.2148746064089474,0.0,2780,215,7,1619886,14996,0.140625,0.421875,425,0,17.6015625,8.55078125,benign
svchost.exe,206,4,,0.1067220082430591,0.0,2804,516,347,34632,59356,0.015625,0.125,569,0,8.7421875,2.22265625,benign
svchost.exe,141,1,,0.0749629119562506,0.0,2840,0,0,0,0,0.03125,0.015625,37,0,6.140625,1.55078125,benign
svchost.exe,136,3,,0.0664747450807973,0.0,2872,1,0,512,0,0.0,0.03125,102,0,5.4453125,1.28125,benign
svchost.exe,366,5,,0.1189297089178683,0.0,2908,1,1,116,160,0.09375,0.0625,189,0,9.7421875,2.78515625,benign
svchost.exe,388,6,,0.2442493861577072,0.0,2916,832,17,3414960,33120,0.140625,0.1875,647,0,20.0078125,4.390625,benign
MsMpEng.exe,864,28,,2.7280872965045444,0.0,2936,2407,1088,153615032,2347900,49.703125,19.859375,282614,0,223.47265625,335.484375,benign
svchost.exe,114,4,,0.0639473695504657,0.0,2980,0,0,0,0,0.015625,0.171875,68,0,5.23828125,1.359375,benign
svchost.exe,378,11,,0.1420575793369406,0.0,3144,2,2,232,320,0.03125,0.140625,572,0,11.63671875,3.31640625,benign
Code.exe,219,7,32.0,0.3518297483544639,0.0,3204,28,9,7857,108,0.015625,0.0625,140,0,28.8203125,10.4609375,benign
sihost.exe,555,9,32.0,0.3505899037546786,0.0,3340,164,0,83968,0,1.0625,1.75,7250,0,28.71875,6.40625,benign
powershell.exe,478,10,32.0,0.5503956296431584,0.0,3384,143,2,483772,120,3.96875,3.421875,21404,0,45.0859375,56.7421875,benign
msedge.exe,2060,72,32.0,2.677825903882478,0.0,3512,247613,254574,223005503,228085185,48.609375,42.96875,663486,0,219.35546875,112.828125,benign
dllhost.exe,212,4,,0.137670436906931,0.0,3532,43,51,3325952,1388544,0.046875,0.15625,264,0,11.27734375,3.5,benign
MicrosoftEdgeUpdate.exe,212,4,,0.0441575422846616,0.0,3756,1,37,92,3888,0.0,0.15625,886,0,3.6171875,1.9375,benign
SearchIndexer.exe,710,16,,0.5061904010277358,0.0,3816,2569,416,5300514,5443034,6.390625,3.40625,19641,0,41.46484375,33.9921875,benign
svchost.exe,166,9,,0.1388625951759554,0.0,3868,1,0,5742,0,0.0,0.046875,193,0,11.375,2.1015625,benign
svchost.exe,270,5,,0.2038590640031625,0.0,3968,0,0,0,0,0.03125,0.15625,97,0,16.69921875,3.515625,benign
svchost.exe,205,5,,0.0928929723223767,0.0,4000,0,0,0,0,0.0,0.046875,101,0,7.609375,1.87890625,benign
FileCoAuth.exe,200,3,32.0,0.2947968967643394,0.0,4132,9,116,216238,45169,0.046875,0.171875,162,0,24.1484375,11.25,benign
taskhostw.exe,271,8,32.0,0.2067202438488209,0.0,4136,74,590,5148265,15875689,0.21875,0.765625,2469,0,16.93359375,7.89453125,benign
svchost.exe,219,3,,0.1375273779146481,0.0,4296,10,0,8870,0,0.359375,1.109375,93,0,11.265625,2.7890625,benign
svchost.exe,173,3,,0.0913670097380256,0.0,4384,264,0,5392,0,0.015625,0.015625,82,0,7.484375,1.77734375,benign
svchost.exe,300,5,,0.1699063965013492,0.0,4436,11,4,4856,4202,0.046875,0.125,94,0,13.91796875,3.85546875,benign
ctfmon.exe,441,12,128.0,0.2357612192822539,0.0,4484,0,0,0,0,1.390625,6.078125,108632,0,19.3125,4.26171875,benign
explorer.exe,2780,67,32.0,1.9291028246044304,0.0,4520,28647,485,18141801,864692,13.359375,24.859375,248756,0,158.0234375,82.3359375,benign
conhost.exe,114,5,32.0,0.0748675392947287,0.0,4880,353,980,538,43550,1.140625,9.65625,315730,0,6.1328125,1.30078125,benign
msedge.exe,253,9,32.0,0.2877870061424762,0.0,5020,24,26,10168,14184,0.078125,0.1875,1041,0,23.57421875,8.88671875,benign
AggregatorHost.exe,124,4,,0.0875521032771477,0.0,5024,3,0,135,0,0.1875,0.328125,224,0,7.171875,2.25390625,benign
svchost.exe,439,5,,0.3846856302487748,0.0,5108,161,72,344876,126983,0.453125,0.53125,91,0,31.51171875,7.04296875,benign
svchost.exe,250,9,,0.1147809981416636,0.0,5152,1,0,63942,0,0.046875,0.15625,574,0,9.40234375,4.3359375,benign
svchost.exe,128,2,,0.0695743565802606,0.0,5156,0,0,0,0,0.0,0.03125,41,0,5.69921875,1.390625,benign
svchost.exe,766,16,,0.3198799067446115,0.0,5276,35,96,3200818,831368,0.671875,1.21875,6568,0,26.203125,19.39453125,benign
svchost.exe,287,4,32.0,0.2452984854344487,0.0,5352,2,0,2734,0,0.765625,0.578125,7297,0,20.09375,3.734375,benign
NisSrv.exe,206,3,,0.1294683880160436,0.0,5648,0,0,0,0,0.078125,0.046875,401,0,10.60546875,4.12890625,benign
msedge.exe,272,12,32.0,0.242961855227161,0.0,5716,22982,23129,102416,124744,2.578125,2.328125,8308,0,19.90234375,8.68359375,benign
svchost.exe,374,8,,0.2663758436307991,0.0,5928,5,1,103892,4096,0.21875,0.375,98,0,21.8203125,5.60546875,benign
OneDrive.Sync.Service.exe,482,17,16384.0,0.0430130703463982,0.0,5960,268,784,1046288,378429,0.1875,0.453125,1508,0,3.5234375,36.2734375,benign
StartMenuExperienceHost.exe,616,7,32.0,0.7552561065923015,0.0,6124,85,746,281930,162946,0.875,0.8125,3691,0,61.8671875,19.9453125,benign
SearchApp.exe,1502,49,32.0,3.075291470775193,0.0,6324,12562,3756,67186528,37150872,11.375,7.1875,34875,0,251.9140625,171.30078125,benign
svchost.exe,558,3,32.0,0.3346149829497524,0.0,6456,672,1262,14822185,47257148,3.484375,3.484375,2236,0,27.41015625,8.44140625,benign
audiodg.exe,174,4,32.0,0.1437742872443357,0.0,6464,1,0,8783,0,4.671875,3.5625,66,0,11.77734375,6.2421875,benign
RuntimeBroker.exe,334,3,32.0,0.319164611783197,0.0,6480,2450,6,902652,96,0.65625,1.109375,188,0,26.14453125,8.90234375,benign
Code.exe,1041,55,32.0,1.257726973820681,0.0,6496,74992,45582,73671257,42605430,31.859375,38.984375,513989,0,103.02734375,102.69140625,benign
RuntimeBroker.exe,562,7,32.0,0.489500185261395,0.0,6588,2415,3,1252550,408,1.265625,2.21875,4620,0,40.09765625,12.0390625,benign
Code.exe,499,16,32.0,3.8605899657469087,0.0,6684,372898,236845,198949167,5013467040,420.296875,285.46875,1982737,0,316.2421875,288.828125,benign
svchost.exe,212,5,,0.0879812802539964,0.0,6736,1,0,4549,0,0.03125,0.109375,84,0,7.20703125,1.83984375,benign
powershell.exe,627,9,32.0,0.6334652178287746,0.0,7008,145,157,483945,2665,2.734375,2.28125,5979,0,51.890625,57.41796875,benign
Code.exe,335,15,32.0,0.5209254772328766,0.0,7124,764,1649,1477598,313469,0.40625,0.5625,4085,0,42.671875,12.9921875,benign
msedge.exe,214,8,32.0,0.0886488888846501,0.0,7180,128,101,10604,1212,0.0,0.046875,369,0,7.26171875,2.15234375,benign
Code.exe,337,22,32.0,1.0957841945564146,0.0,7284,3101,1551,25886743,6731180,2.921875,1.6875,43092,0,89.76171875,86.43359375,benign
msedge.exe,356,19,32768.0,0.5742864813544062,0.0,7360,54029,48913,128438842,6189824,30.375,26.75,169151,0,47.04296875,25.65625,benign
msedge.exe,382,18,32.0,0.6900212061112895,0.0,7368,60469,118451,57032831,94100192,12.109375,12.125,130421,0,56.5234375,31.359375,benign
msedge.exe,205,11,32.0,0.2269392480914738,0.0,7484,4299,7828,13430550,11764485,0.9375,1.484375,22761,0,18.58984375,10.4921875,benign
