pid,name,cpu_percent,memory_percent,num_handles,num_threads,nice,read_count,write_count,read_bytes,write_bytes,cpu_times_user,cpu_times_system,voluntary_ctx_switches,involuntary_ctx_switches,memory_rss,memory_vms
2072,svchost.exe,0.0,0.22994987503448136,342,11,0.0,1,109,6,6407164,1.46875,1.84375,2874,0,16.18359375,5.859375
2104,svchost.exe,0.0,0.14208826456390836,181,8,0.0,0,0,0,0,1.0,0.5,3085,0,10.0,1.98828125
2112,svchost.exe,0.0,0.15663011039037086,195,4,0.0,0,0,0,0,0.140625,0.15625,167,0,11.0234375,1.9140625
2160,conhost.exe,0.0,0.1259923283437781,139,2,32.0,197,0,898,0,0.015625,0.03125,151,0,8.8671875,1.3671875
2224,Code.exe,0.0,1.749572763899812,1056,55,32.0,13013,8710,52947278,18960653,4.6875,4.375,89599,0,123.1328125,97.44140625
2320,msedge.exe,0.0,0.6004339242392034,330,18,32.0,1294,2389,4261615,2061986,0.53125,0.28125,3263,0,42.2578125,14.38671875
2404,svchost.exe,0.0,0.2525951921993543,381,11,0.0,0,0,0,0,0.46875,0.359375,1938,0,17.77734375,3.25
2476,svchost.exe,0.0,0.131986677005068,164,5,0.0,0,0,0,0,0.0625,0.09375,292,0,9.2890625,1.6015625
2504,svchost.exe,0.0,0.13825854180808428,235,8,0.0,0,0,0,0,0.453125,0.546875,651,0,9.73046875,2.28125
2536,pet.exe,0.0,0.09491052047042317,62,1,32.0,16,254,14513,38877,0.046875,0.109375,76,0,6.6796875,1.38671875
2544,Code.exe,0.0,1.5359963412271875,348,24,32.0,261,1259,2025991,5371176,1.203125,0.734375,14561,0,108.1015625,91.87109375
2572,svchost.exe,0.0,0.17050591747669003,207,5,0.0,0,0,0,0,0.21875,0.140625,102,0,12.0,2.15625
2640,svchost.exe,0.0,0.1357608965325468,185,4,0.0,0,0,0,0,0.375,0.359375,178,0,9.5546875,1.80859375
2696,svchost.exe,0.0,0.33063273125281334,336,6,0.0,286813,49662,107930231,15523016,13.5625,7.171875,6593,0,23.26953125,13.26171875
2724,RuntimeBroker.exe,0.0,0.14286530976074224,148,7,32.0,0,0,0,0,0.0,0.015625,87,0,10.0546875,1.8828125
2740,svchost.exe,0.0,0.17072793039007114,442,7,0.0,0,0,0,0,0.109375,0.234375,165,0,12.015625,2.453125
2812,svchost.exe,0.0,0.2517626437741751,234,5,0.0,7,0,1573376,0,0.125,0.28125,1329,0,17.71875,2.61328125
2848,svchost.exe,0.0,0.15762916850058584,335,9,0.0,1,0,5199,0,0.125,0.09375,112,0,11.09375,2.58203125
2852,backgroundTaskHost.exe,0.0,0.3405123058982726,296,12,32.0,2,0,1024,0,0.078125,0.03125,664,0,23.96484375,4.06640625
2924,powershell.exe,0.0,0.7776002291173266,496,9,32.0,113,49,297746,1078,2.765625,8.3125,236987,0,54.7265625,53.58203125
2932,spoolsv.exe,0.0,0.24748889519158884,431,7,0.0,2,2,232,320,0.109375,0.234375,1045,0,17.41796875,5.26953125
2976,svchost.exe,0.0,0.2678585799943054,452,16,0.0,1,2,116,32928,1.015625,1.765625,1427,0,18.8515625,10.4609375
2996,svchost.exe,0.0,0.13781451598132205,180,6,0.0,218,148,13588,17164,0.125,0.0625,117,0,9.69921875,1.8203125
3076,Notepad.exe,34.9,2.177003125386788,1652,27,32.0,8113,12139,518089,109839,37.203125,35.78125,300785,0,153.21484375,73.11328125
3084,svchost.exe,0.0,0.20258678346025993,395,6,0.0,1,1,116,160,0.203125,0.109375,1075,0,14.2578125,2.80859375
3096,svchost.exe,0.0,0.7946952234476717,848,15,0.0,374,2056,13674155,7180745,7.890625,6.59375,32159,0,55.9296875,25.03515625
3104,svchost.exe,0.0,0.4589006919587478,402,20,0.0,1335,4391,50660854,21527838,6.203125,9.125,23250,0,32.296875,25.33984375
3196,svchost.exe,0.0,0.1625134525949702,215,6,0.0,285,191,19968,39580,0.140625,0.1875,2058,0,11.4375,2.25
3204,svchost.exe,0.0,0.09885124968293782,133,3,0.0,44,0,22528,0,0.03125,0.03125,521,0,6.95703125,1.26171875
3216,svchost.exe,0.0,0.25226217282928265,367,11,0.0,1765,66,14183940,1683136,2.21875,1.78125,515,0,17.75390625,6.03515625
3224,svchost.exe,0.0,0.13304123834362824,131,2,0.0,0,0,0,0,0.015625,0.078125,183,0,9.36328125,1.66015625
3232,svchost.exe,0.0,0.342399415662012,402,7,0.0,738,4564,3025376,9499720,0.25,0.46875,1783,0,24.09765625,4.31640625
3288,MsMpEng.exe,2.1,4.0006171958992,1060,31,0.0,833675,3385,62090368215,355720750,1118.109375,1919.5625,3839217,0,281.55859375,321.78125
3300,Taskmgr.exe,6.4,1.689129748231806,1025,22,32.0,338,2,1010535,16110,6.5,10.578125,90595,0,118.87890625,47.125
3376,backgroundTaskHost.exe,0.0,1.0030543426558407,811,10,32.0,334,14,2418315,16899,1.046875,1.34375,5303,0,70.59375,24.0703125
3588,MpDefenderCoreService.exe,0.0,0.3335188991267677,491,9,0.0,683,27,5115419,41499,0.6875,1.21875,538,0,23.47265625,10.265625
3700,msedge.exe,0.0,1.5898344727221059,436,18,64.0,1591,2132,2266120,3426087,3.3125,0.5625,8268,0,111.890625,66.5
3712,msedge.exe,0.0,0.4341462521167544,330,18,32768.0,83,49,35081,75624,0.0,0.109375,345,0,30.5546875,12.0546875
3868,svchost.exe,0.0,0.2797362708601946,309,6,0.0,163,222,641772,493976,2.328125,4.34375,1702,0,19.6875,3.59765625
3936,svchost.exe,0.0,0.5567528835314706,547,4,32.0,116,1365,576336,2935548,0.890625,0.90625,232,0,39.18359375,8.0078125
3980,svchost.exe,0.0,0.10190392724192802,106,3,32.0,0,0,0,0,0.078125,0.046875,73,0,7.171875,1.27734375
4168,msedgewebview2.exe,0.0,0.5772890780192229,385,19,32768.0,1284,737,596440,309008,0.15625,0.3125,12521,0,40.62890625,15.96484375
4328,taskhostw.exe,0.0,0.2958877103086701,329,8,32.0,29,708,1777664,14786560,0.75,0.859375,1984,0,20.82421875,5.9453125
4452,msedgewebview2.exe,0.0,0.272187831805237,175,10,32.0,372,647,8419202,11150501,0.171875,0.09375,1664,0,19.15625,9.44921875
4548,svchost.exe,0.0,0.3206976533790088,1000,12,0.0,9,6,58888,373260,1.703125,3.0625,3837,0,22.5703125,6.1328125
4632,msedgewebview2.exe,0.0,1.8204503864967307,354,16,64.0,3329,4456,16320684,9108955,7.171875,1.609375,21102,0,128.12109375,83.1640625
4672,AggregatorHost.exe,0.0,0.1915416410195499,184,4,0.0,58,42,10728728,6516,0.453125,0.46875,408,0,13.48046875,3.375
4680,Code.exe,0.0,2.7323684282096266,375,22,32.0,13005,9417,27909087,37059265,4.765625,1.8125,58081,0,192.30078125,180.36328125
4768,svchost.exe,0.0,0.34350948022891753,324,6,0.0,2,0,20324,0,0.328125,0.34375,469,0,24.17578125,3.56640625
4828,OpenConsole.exe,0.0,0.16284647196504184,167,5,32.0,52,27,363,538,0.046875,0.015625,2281,0,11.4609375,2.35546875
4856,svchost.exe,0.0,0.4056175927472821,478,8,32.0,70,1263,242034,2605227,0.890625,0.703125,524,0,28.546875,6.69921875
4864,chrome.exe,0.0,0.31697893707987523,270,13,32.0,2688,2892,119784,246256,0.640625,0.625,14931,0,22.30859375,8.1484375
4880,sihost.exe,0.0,0.6778609277808644,735,14,32.0,226,0,149272,0,4.34375,7.765625,19161,0,47.70703125,7.640625
4948,svchost.exe,0.0,0.3679864039291846,289,9,0.0,15,0,22258,0,7.296875,5.34375,3494,0,25.8984375,4.41015625
5024,svchost.exe,0.0,0.21096777094039673,182,5,0.0,526,0,254889,0,0.09375,0.0,159,0,14.84765625,3.48828125
5052,RuntimeBroker.exe,0.0,0.6189720025065258,463,3,32.0,15,2,92459,248,0.828125,1.03125,741,0,43.5625,9.09765625
5092,svchost.exe,0.0,0.25498183101820115,204,3,0.0,13,0,236419,0,0.265625,0.375,131,0,17.9453125,2.85546875
5172,msedgewebview2.exe,0.0,0.5331085082563828,325,17,32.0,2000,3682,4309388,1979479,0.796875,0.734375,5071,0,37.51953125,12.16015625
5208,svchost.exe,0.0,0.31586887251296974,422,8,0.0,28,6,11803,15858,0.265625,0.5,336,0,22.23046875,4.90625
5324,conhost.exe,0.0,0.1122275277141495,111,5,32.0,3,2,3,158,0.015625,0.0,185,0,7.8984375,1.29296875
5384,explorer.exe,7.9,3.8941620039329585,5115,92,32.0,17508,804,4982444,317462,69.578125,60.390625,1321157,0,274.06640625,166.1796875
5412,svchost.exe,0.0,0.14258779361901586,227,7,0.0,0,0,0,0,0.078125,0.0625,160,0,10.03515625,2.31640625
5448,SearchIndexer.exe,0.0,0.44408132999055894,740,18,0.0,200125,7692,703731288,16372888,6.125,4.984375,34405,0,31.25390625,15.4609375
5588,svchost.exe,0.0,0.13603841267427322,135,3,0.0,0,0,0,0,0.109375,0.171875,94,0,9.57421875,1.6640625
5684,Code.exe,0.0,0.6807470956548187,335,15,32.0,481,1012,1132837,493488,0.375,0.1875,4177,0,47.91015625,13.40625
5700,ShellHost.exe,0.0,0.5450972055789625,404,7,32.0,1,0,512,0,0.203125,0.390625,3227,0,38.36328125,6.48828125
5712,svchost.exe,0.0,0.17494617574431215,186,4,0.0,427,1,18284,28672,0.140625,0.265625,46,0,12.3125,2.30078125
5832,ApplicationFrameHost.exe,0.0,0.4705008666829106,289,1,32.0,2,0,18950,0,0.140625,0.34375,51,0,33.11328125,5.078125
5880,CrossDeviceResume.exe,0.0,0.6277415125850795,440,6,32.0,13,0,41226,0,0.359375,0.65625,2050,0,44.1796875,8.28125
6112,svchost.exe,0.0,0.20258678346025993,252,2,32.0,1,0,6676,0,0.109375,0.109375,79,0,14.2578125,2.7109375
6164,msedge.exe,0.0,0.1376480062962862,159,7,32.0,24,15,7161,180,0.015625,0.0,109,0,9.6875,2.1015625
6296,svchost.exe,0.0,0.4457464268409172,479,13,0.0,82,27,1154438,1920,1.09375,0.65625,6451,0,31.37109375,9.1796875
6356,svchost.exe,0.0,0.40017827636944503,328,6,32.0,0,0,0,0,0.375,0.515625,4909,0,28.1640625,4.1015625
6416,RuntimeBroker.exe,0.0,0.1810515308622926,155,2,32.0,1,0,6300,0,0.109375,0.171875,337,0,12.7421875,2.2109375
6444,msedgewebview2.exe,0.0,1.5552004582346532,1289,50,32.0,7438,3165,25349712,12094129,1.75,2.59375,18602,0,109.453125,41.30078125
6528,python.exe,64.3,1.0094372139155474,163,6,32.0,931,0,13623115,0,1.390625,15.265625,23746,0,71.04296875,147.94140625
6636,msedge.exe,0.0,0.2892273229072369,177,10,32.0,139,150,162781,71459,0.03125,0.03125,576,0,20.35546875,8.8046875
6652,SearchHost.exe,0.0,2.026367363657707,1614,31,32.0,61418,57511,18124553,9776427,14.8125,13.59375,273955,0,142.61328125,49.3984375
6668,StartMenuExperienceHost.exe,0.0,1.9469422438956163,1207,24,32.0,3527,320,20040813,101870,7.15625,5.0625,49038,0,137.0234375,55.96875
6844,svchost.exe,0.0,0.12044200550925044,139,3,0.0,1,0,4503,0,0.03125,0.015625,242,0,8.4765625,1.640625
6864,RuntimeBroker.exe,0.0,0.3492818159768263,208,2,32.0,16,0,22122,0,0.328125,0.25,475,0,24.58203125,6.33203125
6880,svchost.exe,0.0,0.3597719261340836,330,6,32.0,15,0,53546,0,0.765625,0.8125,1311,0,25.3203125,4.1171875
6944,Widgets.exe,0.0,0.9123620675396584,806,13,32.0,1308,1297,1281918,8435569,2.21875,3.75,5839,0,64.2109375,12.24609375
7040,smartscreen.exe,0.0,0.1806075050355304,183,7,32.0,0,0,0,0,0.03125,0.03125,196,0,12.7109375,2.6796875
7052,svchost.exe,0.0,0.18116253731898316,209,6,0.0,62,83,311296,1658880,0.078125,0.140625,361,0,12.75,6.5234375
7128,chrome.exe,0.0,1.030417434230062,292,16,64.0,729,717,338752,129056,0.109375,0.1875,3846,0,72.51953125,33.94140625
7172,chrome.exe,0.0,2.5469876455364027,561,17,64.0,66176,95007,178343047,138776873,92.4375,12.03125,502454,0,179.25390625,242.12109375
7252,chrome.exe,0.0,0.9227966744685704,332,15,64.0,3856,3985,2473683,1741009,1.90625,1.03125,30154,0,64.9453125,39.234375
7352,msedgewebview2.exe,0.0,1.7044486392551024,1305,47,32.0,32649,27571,87813318,71587098,5.15625,6.6875,122769,0,119.95703125,43.91015625
7460,msedgewebview2.exe,0.0,0.11905442480061852,151,7,32.0,16,7,6317,84,0.03125,0.078125,412,0,8.37890625,2.1015625
7696,Code.exe,0.0,1.4008459802064386,325,24,32.0,188,907,1249870,3852328,1.296875,1.0625,43735,0,98.58984375,82.9921875
7768,ctfmon.exe,7.5,0.5479833734529169,623,12,128.0,1,0,16361,0,10.734375,22.203125,908315,0,38.56640625,11.55859375
7860,msedgewebview2.exe,0.0,0.5499814896733468,340,18,32.0,9636,20912,8365664,10405379,2.765625,1.859375,29278,0,38.70703125,12.95703125
7868,msedgewebview2.exe,0.0,0.5676315162871448,386,22,32768.0,9652,7164,7475085,987456,0.578125,1.71875,28663,0,39.94921875,15.22265625
7944,msedgewebview2.exe,0.0,0.26674851542739986,175,10,32.0,2018,1492,6700520,7740594,0.1875,0.21875,5181,0,18.7734375,9.03515625
8016,svchost.exe,0.0,0.22900632015261166,188,5,32.0,1,0,6729,0,0.15625,0.125,435,0,16.1171875,2.3203125
8052,msedgewebview2.exe,0.0,1.7484071961045615,335,18,64.0,77642,95507,27328482,32837547,21.453125,5.390625,301898,0,123.05078125,86.140625
8064,ShellExperienceHost.exe,0.0,0.9971154972228959,876,22,32.0,27,0,208822,0,1.453125,0.984375,13942,0,70.17578125,22.69921875
8096,LockApp.exe,0.0,0.9792434576957169,822,12,32.0,11,37,1856,260268,0.9375,0.53125,2749,0,68.91796875,17.01953125
8120,python.exe,1.8,0.35011436440200544,164,3,32.0,160,110,1913490,154444,1.078125,0.6875,29319,0,24.640625,14.875
8204,msedge.exe,0.0,2.2696935167234003,1512,52,32.0,4030,2733,18893663,16763093,1.609375,1.125,15662,0,159.73828125,55.9921875
8240,svchost.exe,0.0,0.19964511235796029,204,5,0.0,7,0,81547,0,0.203125,0.25,113,0,14.05078125,2.6171875
8260,OpenConsole.exe,0.0,0.16684270440590176,168,5,32.0,309,389,3598,7995,0.015625,0.140625,6465,0,11.7421875,2.328125
8268,svchost.exe,0.0,0.20935817731838374,256,9,0.0,3,1,529732,160,0.28125,0.375,214,0,14.734375,3.453125
8364,RuntimeBroker.exe,0.0,0.3292451505441814,245,3,32.0,5,0,15503,0,0.234375,0.171875,780,0,23.171875,3.16796875
8452,svchost.exe,0.0,0.20436288676730885,238,9,0.0,57,2,88568,131072,0.40625,0.203125,411,0,14.3828125,2.94921875
8528,OpenConsole.exe,0.0,0.26352932818337377,289,7,32.0,3159,4612,74542,116055,0.546875,1.078125,49178,0,18.546875,3.046875
8580,SecurityHealthService.exe,0.0,0.3244718729064876,499,9,0.0,198,9,2468406,206744,1.078125,1.25,6106,0,22.8359375,7.62890625
8632,SecurityHealthSystray.exe,0.0,0.180329988893804,184,1,32.0,1,0,7057,0,0.078125,0.15625,582,0,12.69140625,1.8125
8704,chrome.exe,0.0,0.2758510448760252,209,11,32.0,2744,4554,1450282,2277245,0.734375,0.328125,21503,0,19.4140625,9.91015625
8932,NisSrv.exe,0.0,0.18243911157092452,212,4,0.0,1,0,4253,0,0.40625,0.4375,1893,0,12.83984375,4.15625
9028,svchost.exe,0.0,0.22645317164872894,258,3,0.0,1,0,10355,0,0.21875,0.359375,37,0,15.9375,2.8359375
9112,powershell.exe,0.0,0.9764682962784531,1039,9,32.0,262,2078,838787,31569,3.359375,6.34375,173293,0,68.72265625,60.390625
9152,powershell.exe,0.0,0.7923085846288249,496,9,32.0,113,49,297746,1078,3.078125,7.75,222990,0,55.76171875,53.45703125
9156,conhost.exe,0.0,0.09496602369876844,99,2,32.0,0,0,0,0,0.015625,0.015625,77,0,6.68359375,1.1171875
9268,chrome.exe,0.0,0.8499764388795674,447,23,32768.0,72576,63838,215718289,8494000,20.3125,10.78125,644365,0,59.8203125,100.99609375
9412,powershell.exe,0.0,0.8624091620289095,739,9,32.0,129,231,298665,4635,2.515625,6.53125,184510,0,60.6953125,55.96484375
9448,Code.exe,0.0,5.56630776429111,259,15,32.0,10272,528,64519922,208310,13.640625,3.578125,42244,0,391.75,403.66796875
9520,OpenConsole.exe,0.0,0.16240244613827962,164,5,32.0,34,21,251,478,0.03125,0.03125,2418,0,11.4296875,2.28515625
9608,chrome.exe,0.0,0.2601436312543119,179,8,32.0,108,97,72636,476696,0.0,0.046875,612,0,18.30859375,7.703125
9768,OneDrive.exe,0.0,1.8538078267322418,1185,36,32.0,1141,14520,15243320,5295447,7.375,8.390625,19674,0,130.46875,67.2421875
9864,Code.exe,0.0,1.43620153666238,331,22,32.0,2327,890,24591500,4250388,1.90625,1.015625,22454,0,101.078125,80.50390625
10156,chrome.exe,0.0,3.0116051700147137,1805,45,32.0,416137,158140,1088711965,413708136,39.46875,35.421875,915295,0,211.953125,105.24609375
10176,chrome.exe,0.0,0.5323869662878942,228,13,64.0,36,57,95539,9576,0.03125,0.0625,396,0,37.46875,18.1796875
10340,UserOOBEBroker.exe,0.0,0.1550760199967031,152,6,32.0,1,0,5496,0,0.09375,0.125,112,0,10.9140625,1.87890625
10536,svchost.exe,0.0,0.37248216542515195,263,18,0.0,41,18,165991,129051,2.453125,3.203125,119795,0,26.21484375,16.08203125
10576,svchost.exe,0.0,0.13981263220175202,216,5,0.0,2,1,4967,160,0.015625,0.0625,505,0,9.83984375,1.859375
10600,OneDrive.Sync.Service.exe,0.0,0.6978975932135092,539,16,32.0,375,1106,1781723,424080,0.796875,0.859375,1430,0,49.1171875,37.66796875
10620,Code.exe,0.0,3.204201372372824,455,15,64.0,32959,27481,76627210,103905185,16.140625,2.890625,147965,0,225.5078125,195.0078125
10656,svchost.exe,0.0,0.12021999259586934,154,5,0.0,1,0,5779,0,0.09375,0.171875,48,0,8.4609375,1.578125
10816,Code.exe,0.0,0.4520737948722787,232,7,32.0,32,10,7532,120,0.03125,0.0625,290,0,31.81640625,10.68359375
10848,FileCoAuth.exe,0.0,0.504080319831803,476,10,32.0,500,657,268236,145002,0.390625,0.296875,1875,0,35.4765625,13.4296875
11004,WindowsTerminal.exe,0.0,1.4786060031181714,1127,23,32.0,135063,4600,3015517,80825,67.0,50.3125,391331,0,104.0625,42.72265625
11152,svchost.exe,0.0,0.131986677005068,222,7,0.0,1,0,6010,0,0.078125,0.25,78,0,9.2890625,2.0078125
11436,audiodg.exe,0.0,0.2229564682629765,279,6,32.0,0,0,0,0,0.09375,0.25,1069,0,15.69140625,6.3203125
12144,msedge.exe,0.0,0.4510192335337185,211,14,64.0,46,69,75984,10248,0.0625,0.03125,624,0,31.7421875,16.18359375
0,System Idle Process,272.3,0.0001110064566905534,0,12,0.0,0,0,0,0,0.0,58725.29687499999,18783308,0,0.0078125,0.05859375
4,System,6.2,0.0023866388188468982,3776,156,0.0,542,2410,654472,127797656,0.0,706.828125,5021932,0,0.16796875,0.0390625
124,Registry,0.0,0.8794486531309093,0,4,0.0,4,4299,2048,81817600,0.0,2.015625,7770,0,61.89453125,6.21484375
472,smss.exe,0.0,0.020591697716097656,58,2,0.0,24,13,2795354,24740,0.0625,0.265625,1427,0,1.44921875,1.140625
512,fontdrvhost.exe,0.0,0.05394913795160896,43,5,0.0,0,0,0,0,0.015625,0.015625,1462,0,3.796875,1.3984375
516,fontdrvhost.exe,0.0,0.06826897086469035,43,5,0.0,0,0,0,0,0.03125,0.09375,3941,0,4.8046875,1.7734375
648,csrss.exe,0.0,0.09935077873804529,525,11,0.0,387,0,301701,0,0.515625,1.953125,39049,0,6.9921875,1.96875
720,wininit.exe,0.0,0.12732440582406476,160,2,0.0,2,0,36868,0,0.03125,0.203125,592,0,8.9609375,1.4921875
728,csrss.exe,3.1,0.10417955960408437,681,14,0.0,24632,0,722418,0,0.734375,18.484375,406301,0,7.33203125,2.16796875
792,winlogon.exe,0.0,0.22750773298728919,290,3,0.0,3,1,365824,160,0.0625,0.265625,1374,0,16.01171875,2.47265625
868,services.exe,0.0,0.1463065099181494,629,9,0.0,3,1,1140,160,3.234375,4.640625,3595,0,10.296875,4.8046875
888,lsass.exe,0.0,0.41366556085734724,1597,11,0.0,839,302,716958,314630,84.953125,84.953125,716716,0,29.11328125,8.63671875
964,svchost.exe,0.0,0.24438071440425332,1243,16,0.0,33,0,16896,0,12.75,10.921875,34863,0,17.19921875,7.5234375
968,svchost.exe,0.0,0.218238693853628,254,3,0.0,33,0,16896,0,0.46875,0.359375,191,0,15.359375,2.296875
976,msedgewebview2.exe,0.0,0.1193874441706902,151,7,32.0,19,10,6431,120,0.03125,0.046875,151,0,8.40234375,2.09765625
1016,svchost.exe,0.0,0.5816738330584998,1290,23,0.0,111,11,1316268,204800,5.453125,7.9375,14045,0,40.9375,12.4296875
1032,svchost.exe,0.0,0.18610232464171278,322,7,0.0,0,0,0,0,0.6875,0.796875,2576,0,13.09765625,2.78515625
1096,chrome.exe,0.0,0.7729379579363234,450,19,32.0,49367,161979,48742438,143984953,22.40625,16.09375,194333,0,54.3984375,24.7265625
1132,dwm.exe,5.9,1.8989319513769518,1384,30,0.0,118891,0,3286384,0,180.609375,85.25,1210639,0,133.64453125,107.23828125
1156,svchost.exe,0.0,0.14258779361901586,202,5,0.0,9,0,18432,0,0.15625,0.25,481,0,10.03515625,2.10546875
1164,svchost.exe,0.0,0.36104850038602493,359,7,0.0,1911,356,52484312,5776916,69.46875,60.5625,495890,0,25.41015625,5.22265625
1232,svchost.exe,0.0,0.09485501724207789,117,4,0.0,0,0,0,0,0.015625,0.03125,147,0,6.67578125,1.33203125
1272,MemCompression,0.0,3.662713541733155,0,30,0.0,0,0,0,0,0.0,25.671875,227118,0,257.77734375,0.83984375
1352,svchost.exe,0.0,0.17899791141351737,218,3,0.0,0,0,0,0,0.21875,0.125,88,0,12.59765625,2.5859375
1364,svchost.exe,0.0,0.2101907257435629,262,3,0.0,0,0,0,0,0.140625,0.25,66,0,14.79296875,2.05859375
1416,Code.exe,0.0,0.7752690935268249,371,16,32768.0,12590,12091,96298401,1422160,0.96875,1.375,46189,0,54.5625,15.63671875
1428,svchost.exe,0.0,0.13315224480031881,175,5,0.0,0,0,0,0,0.078125,0.09375,428,0,9.37109375,1.8203125
1472,svchost.exe,0.0,0.109119346926814,141,4,0.0,0,0,0,0,0.359375,0.234375,161,0,7.6796875,4.6328125
1520,svchost.exe,0.0,0.11133947606062507,186,4,0.0,0,0,0,0,0.1875,0.140625,8836,0,7.8359375,1.7890625
1532,svchost.exe,0.0,0.27368641897055945,1004,7,0.0,1,1,116,160,1.59375,2.125,938,0,19.26171875,4.80859375
1560,svchost.exe,0.0,0.1357608965325468,177,6,0.0,3,2,4746,276,0.03125,0.03125,115,0,9.5546875,1.80078125
1580,chrome.exe,0.0,0.34961483534689797,401,9,32.0,746,761,96064,247696,0.4375,0.265625,11948,0,24.60546875,10.3203125
1600,svchost.exe,0.0,0.151246297240879,181,3,0.0,148,0,3056,0,0.09375,0.109375,533,0,10.64453125,1.8828125
1624,svchost.exe,0.0,0.1841597116496281,259,10,0.0,0,0,0,0,1.71875,2.3125,2348,0,12.9609375,2.52734375
1680,svchost.exe,0.0,0.24554628219950414,434,8,0.0,737,2200,29397120,9295472,0.90625,1.984375,4854,0,17.28125,13.6484375
1756,svchost.exe,0.0,0.27191031566351054,215,4,0.0,2,0,1024,0,0.15625,0.421875,269,0,19.13671875,2.6171875
1776,svchost.exe,0.0,1.5616943359510507,247,5,0.0,3017,16740,190091009,49299195,198.234375,90.15625,210560,0,109.91015625,96.23828125
1804,svchost.exe,0.0,0.1379810256663579,175,6,0.0,35,0,754,0,0.1875,0.125,511,0,9.7109375,1.9453125
1812,svchost.exe,0.0,0.1062331790528596,250,4,0.0,0,0,0,0,0.203125,0.21875,5206,0,7.4765625,1.3515625
1900,svchost.exe,0.0,0.15873923306749135,315,10,0.0,2,0,824,0,1.578125,2.046875,3864,0,11.171875,3.1328125
1908,svchost.exe,0.0,0.12382770243831231,126,4,0.0,0,0,0,0,0.078125,0.109375,81,0,8.71484375,1.46875
1968,chrome.exe,0.0,0.11894341834392796,193,8,32.0,127,126,9929,1512,0.046875,0.015625,463,0,8.37109375,2.19140625
2004,powershell.exe,0.0,0.8417619610844664,504,9,32.0,110,2,323739,120,1.03125,2.53125,69049,0,59.2421875,51.7421875
2072,svchost.exe,0.0,0.22994987503448136,342,11,0.0,1,109,6,6407164,1.46875,1.84375,2874,0,16.18359375,5.859375
2104,svchost.exe,0.0,0.14208826456390836,181,8,0.0,0,0,0,0,1.0,0.5,3085,0,10.0,1.98828125
2112,svchost.exe,0.0,0.15663011039037086,195,4,0.0,0,0,0,0,0.140625,0.15625,167,0,11.0234375,1.9140625
2160,conhost.exe,0.0,0.1259923283437781,139,2,32.0,197,0,898,0,0.015625,0.03125,151,0,8.8671875,1.3671875
2224,Code.exe,0.0,1.7496837703565027,1056,55,32.0,13016,8710,52956006,18960653,4.703125,4.375,89685,0,123.140625,97.44921875
2320,msedge.exe,0.0,0.59976788549906,329,17,32.0,1294,2389,4261615,2061986,0.53125,0.28125,3252,0,42.2109375,14.32421875
2404,svchost.exe,0.0,0.2525951921993543,381,11,0.0,0,0,0,0,0.46875,0.359375,1938,0,17.77734375,3.25
2476,svchost.exe,0.0,0.131986677005068,164,5,0.0,0,0,0,0,0.0625,0.09375,292,0,9.2890625,1.6015625
2504,svchost.exe,0.0,0.13831404503642955,235,8,0.0,0,0,0,0,0.453125,0.546875,656,0,9.734375,2.28125
2536,pet.exe,0.0,0.09491052047042317,62,1,32.0,16,254,14513,38877,0.046875,0.109375,76,0,6.6796875,1.38671875
